Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
11,2025-05-29,AAPL,sideways,-1.78,41.0,-0.7298,112425.65,34.54,-0.6147,201835.65,74.9,-1.3332,421386.82,57.74,-1.0278,264351.88,-1.78,1016137.27,Signal Follower
12,2025-05-23,AAPL,sideways,0.83,47.86,0.3972,131071.03,44.97,0.3733,225676.07,31.5,0.2614,377438.64,38.15,0.3167,265814.25,0.83,1024571.21,Defector
13,2025-05-20,AAPL,sideways,-0.39,5.79,-0.0226,146420.17,33.46,-0.1305,197329.19,10.0,-0.039,407709.13,26.55,-0.1035,248541.52,-0.39,1020575.38,Signal Follower
14,2025-05-15,AAPL,sideways,0.24,5.0,0.012,129722.8,14.17,0.034,181185.98,74.03,0.1777,460155.6,15.0,0.036,228935.62,0.24,1023024.76,Defector
15,2025-05-12,AAPL,sideways,-0.09,5.0,-0.0045,153849.07,27.44,-0.0247,199765.4,79.31,-0.0714,418570.66,56.32,-0.0507,227814.87,-0.09,1022104.04,Signal Follower
16,2025-05-07,AAPL,bear,-1.47,10.17,-0.1495,175025.34,35.81,-0.5265,204773.03,70.21,-1.032,365858.91,15.0,-0.2205,254342.72,-1.47,1007079.11,Signal Follower
17,2025-05-02,AAPL,bear,-0.36,10.17,-0.0366,194589.45,25.26,-0.0909,215320.87,74.84,-0.2694,312223.88,15.0,-0.054,277865.8,-0.36,1003453.63,Signal Follower
18,2025-04-29,AAPL,sideways,1.21,10.17,0.1231,176004.76,26.34,0.3187,207760.18,76.6,0.9268,359894.46,15.0,0.1815,256340.6,1.21,1015595.41,Defector
19,2025-04-24,AAPL,sideways,1.7,10.17,0.1729,149825.54,26.75,0.4547,189799.8,76.42,1.2991,395969.23,58.12,0.988,264405.44,1.7,1032860.54,Defector
20,2025-04-21,AAPL,sideways,-0.06,5.79,-0.0035,178935.68,40.44,-0.0243,199545.34,69.16,-0.0415,369381.72,64.13,-0.0385,252137.26,-0.06,1032240.82,Signal Follower
21,2025-04-15,AAPL,sideways,0.14,5.79,0.0081,155641.12,39.0,0.0546,201030.07,66.61,0.0932,414394.32,15.0,0.021,228934.49,0.14,1033685.96,Defector
22,2025-04-10,AAPL,sideways,0.71,41.0,0.2911,142803.19,28.49,0.2023,170366.39,75.03,0.5327,459187.86,54.72,0.3885,227642.56,0.71,1041025.13,Defector
23,2025-04-07,AAPL,bull,2.4,47.86,1.1487,147411.39,44.36,1.0648,170941.49,31.5,0.756,411911.58,66.33,1.5919,269735.55,2.4,1066009.73,Tit-for-Tat
24,2025-04-02,AAPL,bull,1.16,36.17,0.4196,151386.33,39.09,0.4535,179695.08,17.0,0.1972,357565.38,51.53,0.5977,311353.21,1.16,1078375.44,Tit-for-Tat
25,2025-03-28,AAPL,bull,-1.7,48.41,-0.823,134663.58,30.63,-0.5207,197767.69,32.0,-0.544,387700.17,47.62,-0.8096,279868.56,-1.7,1060043.06,Cooperator
26,2025-03-25,AAPL,bull,1.35,41.0,0.5535,156993.6,37.97,0.5127,219812.1,27.0,0.3645,354520.28,29.54,0.3988,268674.02,1.35,1074353.64,Defector
27,2025-03-20,AAPL,bull,0.05,41.0,0.0205,153827.9,30.86,0.0154,201308.79,66.91,0.0335,405350.29,27.0,0.0135,239513.02,0.05,1074890.82,Defector
28,2025-03-17,AAPL,bull,0.32,41.0,0.1312,135351.5,39.58,0.1267,174862.66,68.52,0.2193,445026.26,58.93,0.1886,244759.57,0.32,1078330.47,Defector
29,2025-03-12,AAPL,sideways,-1.44,41.0,-0.5904,135949.98,47.41,-0.6827,167496.45,27.0,-0.3888,492282.38,64.37,-0.9269,204271.2,-1.44,1062802.51,Signal Follower
30,2025-03-07,AAPL,bull,1.68,41.66,0.6999,158897.24,36.89,0.6197,185290.8,20.0,0.336,435687.59,34.7,0.583,220124.37,1.68,1080657.59,Defector
31,2025-03-04,AAPL,bull,-0.75,47.86,-0.359,157963.65,28.74,-0.2156,205919.63,66.12,-0.4959,384344.92,23.45,-0.1759,251771.8,-0.75,1072552.66,Tit-for-Tat
32,2025-02-27,AAPL,sideways,-0.88,36.17,-0.3183,166391.21,37.17,-0.3271,215669.15,68.32,-0.6013,330555.87,21.52,-0.1893,287383.77,-0.88,1063114.2,Tit-for-Tat
33,2025-02-24,AAPL,sideways,0.89,5.0,0.0445,144303.48,35.64,0.3172,214284.98,69.19,0.6158,374153.8,20.21,0.1799,267257.74,0.89,1072575.91,Defector
34,2025-02-19,AAPL,sideways,0.09,5.0,0.0045,121036.97,27.53,0.0248,197516.85,74.86,0.0674,410095.72,52.93,0.0476,271350.45,0.09,1073541.23,Defector
35,2025-02-13,AAPL,bull,1.95,10.17,0.1983,99824.42,33.98,0.6627,181697.99,70.76,1.3797,437517.35,62.89,1.2263,280960.24,1.95,1094475.29,Defector
36,2025-02-10,AAPL,sideways,-0.84,41.0,-0.3444,115169.41,41.66,-0.3499,208650.65,67.16,-0.5641,410663.9,66.38,-0.5576,265516.04,-0.84,1085281.69,Signal Follower
37,2025-02-05,AAPL,sideways,1.72,5.79,0.0996,103230.77,48.1,0.8273,238335.35,10.0,0.172,378137.21,33.2,0.5711,280296.67,1.72,1103948.54,Cooperator
38,2025-01-31,AAPL,sideways,-4.53,10.17,-0.4608,117375.86,14.43,-0.6538,266599.66,70.48,-3.1929,331274.8,38.17,-1.7291,284749.68,-4.53,1053939.67,Signal Follower
39,2025-01-28,AAPL,sideways,3.21,9.3,0.2985,104011.02,33.8,1.0849,261228.21,74.54,2.3927,376223.5,15.0,0.4815,258537.28,3.21,1087771.13,Defector
40,2025-01-23,AAPL,sideways,-0.48,47.86,-0.2297,109634.4,29.26,-0.1405,304442.73,75.32,-0.3615,334716.5,61.63,-0.2958,251206.37,-0.48,1082549.83,Signal Follower
41,2025-01-17,AAPL,sideways,-0.92,47.86,-0.4403,98417.46,47.31,-0.4353,275770.97,31.5,-0.2898,381959.43,42.95,-0.3952,243852.14,-0.92,1072590.37,Signal Follower
42,2025-01-14,AAPL,sideways,-0.63,41.0,-0.2583,89543.41,36.64,-0.2308,269302.57,27.0,-0.1701,429307.5,43.69,-0.2752,211846.53,-0.63,1065833.05,Signal Follower
43,2025-01-08,AAPL,sideways,0.32,41.0,0.1312,103460.17,34.16,0.1093,276025.79,27.0,0.0864,381399.1,39.6,0.1267,239114.94,0.32,1069243.72,Defector
44,2025-01-03,AAPL,sideways,0.0,10.17,0.0,103460.17,28.11,0.0,276025.79,65.87,0.0,381399.1,23.4,0.0,239114.94,0.0,1069243.72,Signal Follower
45,2024-12-30,AAPL,sideways,-0.01,10.17,-0.001,116097.14,26.2,-0.0026,291841.78,74.72,-0.0075,328409.6,15.0,-0.0015,263651.47,-0.01,1069136.8,Signal Follower
46,2024-12-24,AAPL,sideways,1.06,10.17,0.1078,104132.34,26.31,0.2789,279257.85,76.44,0.8102,375401.19,15.0,0.159,241208.61,1.06,1080469.65,Defector
47,2024-12-19,AAPL,sideways,0.93,5.0,0.0465,86975.29,29.38,0.2732,257419.51,76.42,0.7107,408743.13,58.01,0.5395,246862.07,0.93,1090518.01,Defector
48,2024-12-16,AAPL,bull,1.23,5.0,0.0615,70670.19,39.09,0.4808,242206.33,69.6,0.8561,431561.9,64.14,0.7889,255561.58,1.23,1103931.39,Defector
49,2024-12-11,AAPL,sideways,-0.59,5.0,-0.0295,85558.02,38.91,-0.2296,258673.86,66.96,-0.3951,409963.43,64.14,-0.3784,245804.68,-0.59,1097418.19,Signal Follower
50,2024-12-06,AAPL,sideways,-0.03,10.17,-0.0031,97878.6,34.76,-0.0104,266228.04,66.99,-0.0201,360233.81,15.0,-0.0045,275659.54,-0.03,1097088.96,Signal Follower
51,2024-12-03,AAPL,bull,1.18,5.0,0.059,85921.46,26.96,0.3181,254816.72,75.01,0.8851,407321.11,15.0,0.177,251940.71,1.18,1110034.61,Defector
52,2024-11-27,AAPL,bull,0.2,5.0,0.01,71470.22,27.69,0.0554,232096.56,77.17,0.1543,441222.12,57.01,0.114,255211.09,0.2,1112254.68,Defector
53,2024-11-22,AAPL,bull,0.79,5.0,0.0395,57729.18,39.02,0.3083,216757.55,70.05,0.5534,462830.53,64.74,0.5114,262682.74,0.79,1121041.5,Defector
54,2024-11-19,AAPL,bull,0.57,5.0,0.0285,46351.82,39.18,0.2233,202287.73,66.87,0.3812,480806.26,64.55,0.3679,270554.2,0.57,1127431.43,Defector
55,2024-11-14,AAPL,bull,1.42,5.0,0.071,37042.62,38.31,0.5441,187775.34,66.88,0.9497,499534.4,61.69,0.8759,275647.64,1.42,1143440.96,Defector
56,2024-11-11,AAPL,bull,-0.34,47.86,-0.1627,40807.07,36.55,-0.1243,224906.66,67.5,-0.2295,466900.92,63.34,-0.2154,267385.35,-0.34,1139553.26,Signal Follower
57,2024-11-06,AAPL,bull,0.05,47.86,0.0239,47174.62,46.03,0.023,253148.34,31.5,0.0158,412441.94,42.95,0.0215,287235.1,0.05,1140123.04,Defector
58,2024-11-01,AAPL,bull,0.88,41.0,0.3608,56251.25,36.64,0.3224,280600.1,27.0,0.2376,380643.75,30.15,0.2653,282504.9,0.88,1150156.12,Defector
59,2024-10-29,AAPL,bull,0.24,5.0,0.012,47668.8,28.49,0.0684,265927.2,67.03,0.1609,423365.52,24.6,0.059,263038.48,0.24,1152916.49,Defector
60,2024-10-24,AAPL,bull,0.26,10.17,0.0264,39849.15,25.55,0.0664,237125.15,75.32,0.1958,453884.1,61.83,0.1608,269141.59,0.26,1155914.08,Defector
61,2024-10-21,AAPL,bull,0.87,10.17,0.0885,32304.97,37.37,0.3252,217183.85,68.74,0.5981,470782.36,69.29,0.6028,279728.81,0.87,1165970.53,Defector
62,2024-10-16,AAPL,bull,0.08,39.41,0.0315,28233.44,35.17,0.0281,183397.19,65.53,0.0524,497173.05,63.37,0.0507,291196.32,0.08,1166903.3,Defector
63,2024-10-11,AAPL,bull,-0.76,5.0,-0.038,31386.05,46.5,-0.3534,171502.52,10.0,-0.076,542114.47,60.48,-0.4596,254996.96,-0.76,1158034.84,Signal Follower
64,2024-10-08,AAPL,bull,0.66,10.17,0.0671,27006.17,20.61,0.136,155034.24,66.34,0.4378,593413.66,15.0,0.099,224545.93,0.66,1165677.87,Defector
65,2024-10-03,AAPL,sideways,0.24,5.79,0.0139,21783.11,26.79,0.0643,136318.21,77.37,0.1857,625688.03,50.94,0.1222,216210.64,0.24,1168475.5,Defector
66,2024-09-30,AAPL,bull,1.29,10.17,0.1312,17381.54,34.29,0.4423,121253.78,71.08,0.9169,643927.5,64.9,0.8372,217437.18,1.29,1183548.83,Defector
67,2024-09-25,AAPL,bull,0.64,10.17,0.0651,13782.54,37.1,0.2374,109215.24,66.77,0.4274,656464.17,65.47,0.419,220538.04,0.64,1191123.54,Defector
68,2024-09-20,AAPL,sideways,-0.77,5.0,-0.0385,17265.27,39.85,-0.3069,119779.29,66.21,-0.5098,642542.33,61.6,-0.4743,220413.11,-0.77,1181951.89,Signal Follower
69,2024-09-17,AAPL,sideways,0.48,47.86,0.2297,16931.96,36.39,0.1747,110575.72,67.26,0.3228,692675.64,15.0,0.072,179816.69,0.48,1187625.26,Defector
70,2024-09-12,AAPL,sideways,0.12,5.0,0.006,13207.0,36.7,0.044,100058.99,68.46,0.0821,713474.75,51.58,0.0619,173259.26,0.12,1189050.41,Defector
71,2024-09-09,AAPL,sideways,0.04,39.41,0.0158,11330.84,30.31,0.0121,80388.61,69.45,0.0278,740574.66,57.77,0.0231,167705.89,0.04,1189526.03,Defector
72,2024-09-04,AAPL,sideways,-0.37,5.79,-0.0214,12049.49,46.07,-0.1705,72745.79,10.0,-0.037,775283.72,64.01,-0.2368,139921.0,-0.37,1185124.79,Signal Follower
73,2024-08-29,AAPL,sideways,-0.13,5.0,-0.0065,14998.3,23.78,-0.0309,83836.32,65.69,-0.0854,733875.91,15.0,-0.0195,167289.46,-0.13,1183584.12,Signal Follower
74,2024-08-26,AAPL,sideways,0.19,5.0,0.0095,12266.02,25.29,0.0481,74027.03,77.7,0.1476,771520.96,15.0,0.0285,142185.98,0.19,1185832.93,Defector
75,2024-08-21,AAPL,sideways,-0.05,5.0,-0.0025,15465.02,28.38,-0.0142,86420.85,77.45,-0.0387,749454.17,58.89,-0.0294,148659.96,-0.05,1185240.02,Signal Follower
76,2024-08-16,AAPL,sideways,0.95,5.0,0.0475,12491.17,39.58,0.376,80663.87,69.62,0.6614,781368.29,15.0,0.1425,125476.66,0.95,1196499.8,Defector
77,2024-08-13,AAPL,sideways,1.03,10.17,0.1048,9932.91,23.91,0.2463,68110.35,75.07,0.7732,802838.45,53.24,0.5483,119118.29,1.03,1208823.74,Defector
78,2024-08-08,AAPL,sideways,0.09,36.17,0.0326,8109.03,37.41,0.0337,56107.39,70.45,0.0634,819194.19,63.46,0.0571,116589.39,0.09,1209911.69,Defector
79,2024-08-05,AAPL,bull,5.11,41.0,2.0952,8625.83,47.78,2.4417,62653.67,27.0,1.3797,781854.5,66.1,3.3778,146865.99,5.11,1271738.17,Defector
80,2024-07-31,AAPL,bull,0.29,41.0,0.1189,10493.44,39.39,0.1142,74551.44,27.0,0.0783,770265.95,27.0,0.0783,144689.16,0.29,1275426.21,Defector
81,2024-07-26,AAPL,bull,-0.34,41.0,-0.1394,11783.4,30.27,-0.1029,89410.41,67.1,-0.2281,721915.27,27.0,-0.0918,176890.91,-0.34,1271089.76,Signal Follower
82,2024-07-23,AAPL,bull,0.29,5.79,0.0168,9234.5,37.98,0.1101,81795.77,68.62,0.199,750585.77,33.2,0.0963,158383.97,0.29,1274775.92,Defector
83,2024-07-18,AAPL,bull,-2.65,5.79,-0.1535,11695.17,30.92,-0.8194,94352.58,72.17,-1.9125,726641.41,52.54,-1.3922,167310.84,-2.65,1240994.36,Signal Follower
84,2024-07-15,AAPL,bull,-0.88,5.0,-0.044,14404.5,36.79,-0.3238,102844.57,70.13,-0.6171,684134.81,15.0,-0.132,198616.12,-0.88,1230073.61,Signal Follower
85,2024-07-10,AAPL,bull,1.6,10.17,0.1627,12039.95,24.03,0.3845,90929.21,75.53,1.2085,727676.04,15.0,0.24,169354.81,1.6,1249754.79,Defector
86,2024-07-05,AAPL,bull,2.12,5.0,0.106,9492.64,29.15,0.6179,79028.71,76.8,1.6282,748314.36,57.37,1.2163,163164.29,2.12,1276249.59,Defector
87,2024-07-01,AAPL,bull,2.2,5.0,0.11,7411.31,39.02,0.8585,71390.89,69.75,1.5344,758855.52,64.44,1.4177,162342.28,2.2,1304327.08,Defector
88,2024-06-26,AAPL,bull,0.83,10.17,0.0844,5830.99,35.48,0.2945,63347.57,66.92,0.5555,768192.31,64.27,0.5335,162629.13,0.83,1315153.0,Defector
89,2024-06-21,AAPL,sideways,-1.38,10.17,-0.1404,7345.58,35.99,-0.4966,71852.2,66.68,-0.9202,756694.34,61.73,-0.8519,164107.88,-1.38,1297003.89,Signal Follower
90,2024-06-17,AAPL,bull,1.55,5.0,0.0775,5925.48,38.87,0.6025,67185.63,67.02,1.0388,788287.11,15.0,0.2325,138601.79,1.55,1317107.45,Defector
